Argument ID	Text	Labels
A12184	We should legalize prostitution in favor of if prostitution was legal then the people would be able to be better protected and diseases could be controlled more.	[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A12185	We should ban private military companies in favor of private military companies should be banned as they are not subject to military laws	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A12188	We should ban factory farming in favor of factory farming should be banned as the animals in these farms are held in bad conditions.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A12195	We should ban factory farming in favor of factory farming creates health hazards and leads to an increase in pollution.  overall it is bad for the environment	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A12203	We should ban targeted killing in favor of we should definitely ban targeted killing because the loss of life should never be a planned event.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A12209	We should ban human cloning in favor of human cloning is very open to abuse and could be used for the wrong things	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]
A12210	We should abolish safe spaces in favor of safe spaces should be abolished as this it just makes our society weak.	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A12212	We should ban fast food in favor of fast food is known to contain unhealthy fats and no necessary nutrients	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]
A12213	We should oppose collectivism in favor of collectivism doesn't allow people to stand up on their own for what they believe in	[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]
A12215	We should abolish zoos in favor of zoos force animals into an existence outside of their natural habitat for our viewing pleasure.  it is not right to subject them to such an environment.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]
A12217	We should ban cosmetic surgery for minors in favor of Cosmetic surgery promotes a capitalistic society that focuses on solving problems with money rather than personal acceptance.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
A12218	We should adopt a zero-tolerance policy in schools in favor of zero-tolerance policies are helpful as they stop children misbehaving	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A12221	We should ban whaling in favor of we should ban whaling because there is very little profit in the business and does nothing but kill fairly rare animals.	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]
A12226	We should legalize cannabis in favor of cannabis is no more harmful than cigarettes or alcohol, and no more addictive than the two.	[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12227	We should subsidize student loans in favor of It's bad enough having to take out a student loan in the first place, but even more students from poorer backgrounds will be reluctant to go into higher education if their student loans aren't subsidized.	[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12230	We should ban telemarketing in favor of telemarketing targets the weak and encourages them to buy what they can't afford.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12231	We should ban private military companies in favor of private military companies are a threat to our democracy and should not be tolerated anymore	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12232	We should subsidize journalism in favor of journalism has been an important profession.	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12233	We should adopt atheism in favor of Atheism is a valid form of thinking just as many controlled religions. We should adopt and accept it as we do with other beliefs.	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]
A12235	We should oppose collectivism in favor of collectivism gives the group priority over individual needs - this would be very unfair for some individuals who may have a higher or different need than the majority of the group	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1]
A12236	We should adopt a multi-party system in favor of A multi-party system allows for greater choice in whom to vote for.  It allows each citizen to vote for the party that best fits their beliefs and represents their ideology.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12240	We should adopt gender-neutral language in favor of if everything was spoken about gender neutrally then no one would be offended.	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0]
A12251	We should abandon the use of school uniform in favor of Adolescents can be very self-conscious about their appearance. If a student thinks their uniform is unflattering, it may cause them discomfort and embarrassment.	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12252	We should legalize organ trade in favor of we should legalize organ trade because many people who are in need of organs have trouble getting good organs.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12257	We should abolish the right to keep and bear arms in favor of we should abolish the right to keep and bear arms as this right has gotten out of hand with too many mass shootings.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
A12258	We should abolish the Olympic Games in favor of the olympic games are too expensive to be held	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12259	We should ban whaling in favor of whaling should be banned because it harms economic activity that's generated by whale watching	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12262	We should adopt libertarianism in favor of libertarianism allows the expression of free will and would make society more interesting by allowing people to be as they truly are.	[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A12265	We should legalize cannabis in favor of bannabis should be legalized as it has been proven to have medical benefits that outweigh any negative effects. it will also remove it from the control of criminals and gangsters	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12275	We should abolish zoos in favor of zoos trap animals into a meaningless life only to amuse human onlookers	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]
A12276	We should ban cosmetic surgery in favor of cosmetic surgery is dangerous and should be banned.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12279	We should ban human cloning in favor of we should ban human cloning because playing god can be dangerous.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12283	We should limit executive compensation in favor of we should limit executive compensation for national ecomics	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12285	We should oppose collectivism in favor of collectivism is unfair to large populations and should be stopped	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12286	We should limit executive compensation in favor of CEO's make 100 times what an average worker make and they do not actually generate any capital.	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12287	We should introduce compulsory voting in favor of turn out figures are unacceptably low, we need to motivate people to be active voters for a representative democracy	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A12288	We should ban algorithmic trading in favor of we should ban algorithmic trading because most people have no idea how it works and if it is good for them or not	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12289	We should abolish zoos in favor of zoos aren't all properly regulated and some animals are kept in appalling conditions they should be left in their natural environment	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]
A12291	We should limit judicial activism in favor of we should limit judicial activism as it goes outside the set laws and eventually could go to far to one person creating their own agendas.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1]
A12293	We should introduce compulsory voting in favor of compulsory voting would make the election practice fairer.	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]
A12297	We should fight for the abolition of nuclear weapons in favor of nuclear weapons create such irreversible damage that we should all agree to remove them as an option.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]
A12303	We should limit executive compensation in favor of excessive wages damage company profitabity and is an abuse of the shareholders	[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]
A12304	We should subsidize Wikipedia in favor of wikipedia is not free to run even if it is free to users. subsidization would help keep it free for users.	[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]
A12307	We should abolish the Olympic Games in favor of it costs too much to build for the games and never use those buildings again	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A12310	We should adopt libertarianism in favor of libertarianism promotes political freedom of choice as its core value, and is the ultimate expression of democracy.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12312	We should ban missionary work in favor of missionary work should be banned as it can be abused and vulnerable people can be taken advantage of	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]
A12314	We should subsidize student loans in favor of people should be able to go to school and better themselves without having to pay back thousands of dollars when they graduate.	[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12316	We should cancel pride parades in favor of parades bring in homophobic people that bully the members of the parade.	[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0]
A12318	We should adopt an austerity regime in favor of an austerity regime is the most effective way to reduce the national debt.	[0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12326	We should ban the use of child actors in favor of the use of child actors exploits a child and can have negative effects on them	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12328	We should ban telemarketing in favor of telemarketing is annoying for people as they do not request a phone call and vunerable people such as the elderly often feel threatened into taking part.	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
A12330	We should abolish safe spaces in favor of safe spaces equal non-free speech spaces and that is against the law.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A12331	We should oppose collectivism in favor of we should definitely oppose collectivism because there is less autonomy in terms of thoughts and ideas. everyone will just go along with the group.	[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A12333	We should stop the development of autonomous cars in favor of autonomous cars can be hacked and become a dangerous weapon for evil persons	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A12336	We should legalize prostitution in favor of We should legalize prostitution since it should be out in the open. controlled and supervised- instead of hidden. this is most efficient way to improve sex workers conditions and pave their way to independence.	[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12337	We should fight for the abolition of nuclear weapons in favor of The possession of nuclear weapons is illegal under international humanitarian law.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A12339	We should limit judicial activism in favor of judicial activism undermines the rule of law	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]
A12343	We should ban cosmetic surgery in favor of plastic surgery can cause many complications and infections and does not address the underlying self esteem issues of the patient	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
A12345	We should ban whaling in favor of whaling is wiping out species for little in return.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A12350	We should adopt atheism in favor of we should adopt athiesm because no religion will stop lots of wars and arguements.	[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]
A12352	We should abolish the three-strikes laws in favor of Three strikes laws are unnecessary because states already have ways of punishing recidivism more harshly.	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12355	We should subsidize Wikipedia in favor of we should subsidize wikipedia because wikipedia helps people to learn about any and everything they want to learn about.	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12356	We should adopt a zero-tolerance policy in schools in favor of all schools should adopt a zero-tolerance policy as kids need to know they can not act inappropriately at any given moment when in school.	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]
A12362	We should adopt atheism in favor of in the interest of world peace we should adopt atheism and would then avoid religious wars	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A12364	We should legalize cannabis in favor of Too much drugs depend on the availability of cannabis. legalizing it will make development of these drugs quicker	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12369	We should subsidize journalism in favor of subsidizing journalism would bring more accurate reporting because it would allow for the hiring of more qualified reporters.	[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
A12372	We should abolish the right to keep and bear arms in favor of gun violence is out of control and the only solution is to take away guns	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12375	We should ban missionary work in favor of missionary work is risky to participate in.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12376	We should ban whaling in favor of Whale meat has high levels of mercury and is unhealthy as part of a diet.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A12377	We should adopt a zero-tolerance policy in schools in favor of zero tolerance sets a clear and specific guideline for all to adhere to	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A12379	"We should abolish the three-strikes laws in favor of a three-strikes system does not allow for people to be treated fairly as individuals and instead is used as a ""one-size-fits-all"" control method for minority populations."	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]
A12385	We should abolish the three-strikes laws in favor of Three strikes laws reduce the power of judges and discretion in the court room, making judgments shallower.	[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1]
A12387	We should abolish the three-strikes laws in favor of the three strike law prohibits reform of offenders.	[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]
A12389	We should subsidize embryonic stem cell research in favor of embryonic stem cell research  can lead to new cures for diseases.	[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12396	We should prohibit school prayer in favor of prayer is a personal choice. enforcing school prayer may expose students to ideas they are not comfortable with.	[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12397	We should abolish the three-strikes laws in favor of Three strikes laws destroy families by taking away parents and children for the rest of their lives with no chance of parole.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A12400	We should end the use of economic sanctions in favor of the countries regular citizens are the ones who are hurt the most by sanctions.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A12403	We should ban the Church of Scientology in favor of we should ban the church of scientology as many ex-members report manipulation and bullying and it has been reported to be a cult which has seperated families.	[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12405	We should subsidize space exploration in favor of we should subsidize space exploration because someday we may have to leave earth behind once we deplete all our resources or because of a nuclear war.	[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12407	We should introduce compulsory voting in favor of compulsory voting ensures that our leaders reflect the will of all people, not just those who were able/motivated enough to make it to the polls.	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A12416	We should ban cosmetic surgery for minors in favor of minors should not be allowed to have an elective cosmetic surgery.  their bodies are still growing and changing and should be allowed to mature before going under the knife.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
A12418	We should cancel pride parades in favor of pride parades can cause increased tensions which requires more police protection.  this can also cause fighting to break out.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12419	We should ban cosmetic surgery for minors in favor of this is absolutely something we should ban because children shouldn't be encouraged to be dissatisfied with their bodies	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
A12420	We should adopt libertarianism in favor of working together for a greater good favouring the less well off and giving freedom of choice can only benefit society as a whole.	[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A12423	We should prohibit school prayer in favor of prayer in school should be prohibited because it violates the separation of prayer and state	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A12425	We should stop the development of autonomous cars in favor of autonomous cars leave both passengers and pedestrians vulnerable to malicious hacking which could cause wide scale destruction.	[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12426	We should end the use of economic sanctions in favor of we should end the use of economic sanctions because it causes more conflict.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12435	We should legalize prostitution in favor of very often prostitutes are the most vulnerable in society and have drug and alcohol problems. they need to be properly protected.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A12438	We should legalize organ trade in favor of legal organ trade would help prevent wait lists	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A12439	We should ban telemarketing in favor of The true purposes of telemarketing are to pressure feeble-minded people into buying things they don't really want, and to make it easier to get away with fraud	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1]
A12440	We should legalize prostitution in favor of legalising prostitution can only be beneficial to the sex workers and their clients from a safety and health point of view.	[0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12441	We should introduce compulsory voting in favor of more voters would boost voter turnout.	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A12442	We should end mandatory retirement in favor of if a person wants to continue working, that is their right.  they should not be forced to stop based on some arbitrary rule made up by someone.	[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12444	We should introduce compulsory voting in favor of being a citizen of your country requires you to have at least some duty to the nation.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
A12446	We should legalize prostitution in favor of legalizing prostitution could allow for regulations that make prostitutes and the people that use their services safer and healthier.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12455	We should subsidize student loans in favor of student loans should be subsidized as this allows those from marginalized or poorer sections of society to access good education	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12459	We should ban cosmetic surgery in favor of cosmetic surgery makes people feel self-conscious about themselves, providing false imagery of natural beauty	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
A12462	We should abolish zoos in favor of zoos maintain animals in unnatural, cramped conditions - they are exploited for the benefit of a paying public, with little concern about their happiness of welfare.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
A12464	We should abolish intellectual property rights in favor of since intellectual property is such covers such a broad spectrum, it is difficult to prove that rights have been infringed leading to lengthy legal cases and should, therefore be abolished.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12467	We should adopt gender-neutral language in favor of it would make people who are gender challenged feel better.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12469	We should subsidize embryonic stem cell research in favor of embryonic stem cell research is an advanced medicine progress that should not be stopped	[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12474	We should adopt a multi-party system in favor of tywo party systems no longer reflect the growing diversity of political views, only a multi party system can do this.	[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A12475	We should ban the Church of Scientology in favor of scientology is just a business that is trying to scam people out of money.	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]
A12476	We should abolish capital punishment in favor of killing someone is never okay even if they are a killer.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]
A12478	We should subsidize journalism in favor of we should  fund journalism to serve the public interest.	[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12481	We should ban telemarketing in favor of telemarketing can harm vulnerable people who are less able to say no.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A12486	We should ban targeted killing in favor of targeted killing can be misused by a despotic regime; it should be banned.	[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12490	We should abolish the right to keep and bear arms in favor of the right to keep and bear arms should be abolished because countries with strict gun control are far safer because they have far fewer incidents of violent gun crime	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A12495	We should ban missionary work in favor of missionaries try to force their religion or ideas on people that are already happy the way they are.	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]
A12498	We should subsidize space exploration in favor of space exploration has the ability to solve the problem of limited materials on earth	[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
A12500	We should introduce compulsory voting in favor of compulsory voting will eliminate voter suppression which is a big problem in this country	[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A13007	We should abolish intellectual property rights in favor of we should abolish intellectual property rights because we never can truly know that someone came up with something.	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A13010	We should ban missionary work in favor of missionary work puts people in intrusive positions against those who have inhabited the same land and have had the same customs for centuries.	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]
A13015	We should oppose collectivism in favor of the value of a group should not be deemed more important just because of the amount of people. it does not increase their value.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A13017	We should end mandatory retirement in favor of As people continue to have children later and later, mandatory retirement prevents people from being able to provide for their family and dependents.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A13020	We should abolish safe spaces in favor of safe spaces prevent people from challenging ideas different than their own.	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A14002	We should fight for the abolition of nuclear weapons in favor of Fallout from nuclear weapons gets carried across the world by the wind, we must abolish nuclear weapons so that conflicts between individual states don't cause nuclear damage in neighboring states.	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A14009	We should subsidize student loans in favor of we have a tremendous amount of highly intelligent /students who could not go to college without subsidizes. these students could find cures to fatal illnesses and should be subsidized to benefit all of society.	[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A14011	We should adopt an austerity regime in favor of an austerity regime would be good for the economy	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A14014	We should end the use of economic sanctions in favor of economic sanctions hurt the poor, working class and has little affect on the ruling party.	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A14017	We should abolish intellectual property rights in favor of intellectual property rights are expensive to maintain and hold back the spread of new ideas	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A14019	We should stop the development of autonomous cars in favor of stop the development of autonomous cars because it can cause accidents due to the laws in different countries being different	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
A14020	We should abandon the use of school uniform in favor of school uniforms are a way of stifling the creativity and individuality of students.	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A15002	We should ban fast food in favor of fast food is the cause of the ever increasing chronic conditions and obesity in our nation.	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A15005	We should oppose collectivism in favor of people should be encouraged to individuals	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
A15009	We should abolish the right to keep and bear arms in favor of the right to bear arms had and will only lead to people killing innocent people.	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
