Argument ID	Text	Labels
A18160	[C] We should adopt a multi-party system [/C] [F] [P] A multi-party system would bring in a lot more choice of representation for the people living in the country. [/P]	[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]
A18161	[C] We should adopt atheism [/C] [F] [P] Atheism should be adopted because many people do not believe in God or a higher power, [/P]	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A18162	[C] We should abandon the use of school uniform [/C] [F] [P] school uniformlimits a childs ability to express themselves, experiment and develop as a person [/P]	[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A18164	[C] We should adopt a zero-tolerance policy in schools [/C] [F] [P] zero-tolerance must be mandatory in school and is only way to stop negative stuff which happens so often in schools. [/P]	[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]
A18165	[C] We should ban algorithmic trading [/C] [A] [P] Algorithmic trading can operate 24 hours a day. While you sleep, your algorithms are making you money. [/P]	[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A18166	[C] We should adopt a zero-tolerance policy in schools [/C] [A] [P] however these policies can impede the advancement of children from troubled backgrounds or with additional needs. they need a safe place to learn in a positive behaviours in a supportive environment. [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]
A18169	[C] We should ban human cloning [/C] [F] [P] human beings were created to be individuals unlike no other. [/P]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]
A18171	[C] We should ban cosmetic surgery [/C] [F] [P] cosmetic surgery can sometimes cause harm and disasterous results. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A18172	[C] We should ban cosmetic surgery [/C] [F] [P] cosmetic surgery only serves to perpetuate eurocentric standards of beauty and makes it more difficult to challenge them. [/P]	[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0]
A18175	[C] We should end mandatory retirement [/C] [F] [P] someone should be able to continue working if they want, despite their age. [/P]	[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]
A18178	[C] We should ban fast food [/C] [F] [P] fast food threatens the health of many americans. [/P]	[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A18179	[C] We should ban algorithmic trading [/C] [F] [P] algorithmic trading is unfair and doesn't allow for the individual to make money that doesn't have the algorithim. [/P]	[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A18180	[C] We should subsidize Wikipedia [/C] [A] [P] it is inaccurate and should not be funded by government money. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]
A18181	[C] We should abolish capital punishment [/C] [A] [P] some crimes are so heinous that the only just punishment is the death penalty. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A18182	[C] We should end the use of economic sanctions [/C] [F] [P] ending economic sanctions would make it so all countries could trade freely with anyone. [/P]	[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A18183	[C] We should legalize sex selection [/C] [A] [P] when people mess with mother nature by trying to select the sex of their child, only bad things can happen. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]
A18184	[C] We should abolish safe spaces [/C] [A] [P] safe spaces are important for those who do not feel included or feel threatened [/P]	[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A18185	[C] We should abolish the three-strikes laws [/C] [A] [P] the three-strikes laws offer clarity, and their mandatory nature makes punishment certain, these laws prevent inconsistency in the criminal justice system [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]
A18186	[C] We should legalize sex selection [/C] [A] [P] sex selection promotes abortion and gender inequality [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A18188	[C] We should ban the use of child actors [/C] [F] [P] children should be at school and not working. we do not allow children to work in any other way and acting should be no different. [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A18189	[C] We should abolish zoos [/C] [F] [P] zoos are inherently cruel to the animals, keeping them confined in unnatural conditions for the benefit of entertaining human visitors - they are miserable, and more prone to disease. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
A18192	[C] We should legalize prostitution [/C] [F] [P] Legalizing prostitution will allow prostitutes to push for equitable contracts and conditions, something they can't do in the status quo since their work is illegal. [/P]	[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A18195	[C] We should abolish zoos [/C] [A] [P] we should not abolish zoos as they contribute to the breeding of endangered species and the reintroduction of animals to the wild [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A18197	[C] We should abolish the Olympic Games [/C] [A] [P] promotes peace and sportsmanship amongst countries [/P]	[0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]
A18200	[C] We should ban cosmetic surgery [/C] [F] [P] cosmetic surgery creates a great desire for physical improvement that leads to an endless loop of body adjustments which has a detrimental effect on the individual. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]
A18201	[C] We should abolish intellectual property rights [/C] [A] [P] intellectual property rights protect inventors. [/P]	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A18203	[C] We should limit judicial activism [/C] [A] [P] judicial activism,  bringing a personal touch of the judge,  is  the best way to apply laws and rules for our society. [/P]	[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A18204	[C] We should ban factory farming [/C] [F] [P] it is not humane to animals and needs to be stopped. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A18207	[C] We should ban human cloning [/C] [A] [P] human cloning is simply another avenue of science to explore, and it is vital to push back the boundaries in order to open up possible potential cures for disease and medical issues. [/P]	[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A18209	[C] We should subsidize student loans [/C] [F] [P] we should subsidize student loans to ensure all who seek a good education can obtain one. this sets up success for life which also saves the government money when people are self sufficient [/P]	[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A18211	[C] We should ban cosmetic surgery for minors [/C] [F] [P] minors are too immature to make this decision [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]
A18213	[C] We should ban targeted killing [/C] [A] [P] targeted killing may be necessary in very limited circumstances where there is an immediate threat to life of civilians or military personnel [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A18214	[C] We should limit executive compensation [/C] [F] [P] executive compensation could encourage money laundering and corruption [/P]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0]
A18215	[C] We should ban targeted killing [/C] [A] [P] we should  not ban targeted killing, it prevents mass military campaigns and minimises casualties [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A18216	[C] We should ban fast food [/C] [A] [P] people should be able to choose what they want to eat [/P]	[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A18218	[C] We should adopt a zero-tolerance policy in schools [/C] [F] [P] it makes a school a safe place for children to learn [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
A18221	[C] We should ban private military companies [/C] [F] [P] private military companies are a risk to the general public as they are not regulated and therefore should be banned [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A18223	[C] We should subsidize space exploration [/C] [F] [P] space exploration needs our support to help us understand the universe and our place in it. [/P]	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A18225	[C] We should ban whaling [/C] [F] [P] whaling is inhumane and should be banned. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A18226	[C] We should subsidize Wikipedia [/C] [A] [P] there is not need to subsidize wikipedia, it does not serve any purpose that cannot be filled elsewhere. [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A18227	[C] We should limit judicial activism [/C] [F] [P] judges who rule based on their own personal and political beliefs usurp the power of our elected officials and are violating our constitutional rights, [/P]	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A18228	[C] We should ban targeted killing [/C] [A] [P] TARGETED KILLING MAKES THE WORLD A SAFER PLACE REMOVING THOSE PEOPLE WHO AIM TO HARM OTHERS [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A18229	[C] We should ban human cloning [/C] [A] [P] we should not ban human cloning because it could help with medical research [/P]	[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A18231	[C] We should legalize sex selection [/C] [A] [P] We should not legalize sex selection as this is playing god and can open the door to a raft of other genetic selection that is not thoroughly tested. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1]
A18232	[C] We should abolish capital punishment [/C] [F] [P] Given that we can almost never guarantee that someone isn't wrongly convicted, we shouldn't have capital punishment because it can't be undone if new evidence comes out. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]
A18233	[C] We should end the use of economic sanctions [/C] [F] [P] they only hurt the poorest of society and are an outdated punishment. [/P]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]
A18234	[C] We should ban whaling [/C] [F] [P] so often these creatures are butchered to death for one small part of their anatomy for medicine made up by a scam doctor [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]
A18236	[C] We should abandon the use of school uniform [/C] [A] [P] the use of school uniforms helps the poorest to attend classes without the problem of lack of clothing [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A18237	[C] We should cancel pride parades [/C] [A] [P] pride parades are an important part of society to promote freedom of choice  and acceptance. [/P]	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A18238	[C] We should subsidize space exploration [/C] [A] [P] space exploration is a waste of taxpayers money and should be funded by private enterprises. [/P]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A18239	[C] We should adopt a zero-tolerance policy in schools [/C] [F] [P] Zero-tolerance policies may seem unfair to the individual but bad and risky behavior at schools spreads faster than wildfire. Sometimes we must make an example of an individual for the greater good. [/P]	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A18240	[C] We should ban cosmetic surgery [/C] [A] [P] everyone has the right to alter their bodies or appearances in which ever way makes them feel comfortable and at ease. [/P]	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A18241	[C] We should ban whaling [/C] [A] [P] We should not ban whaling because it is important to many aboriginal cultures in the arctic, and it is wrong for the governments of countries like Canada and Russia to oppress those peoples. [/P]	[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]
A18242	[C] We should subsidize space exploration [/C] [A] [P] humans shouldn't colonize space until we learn to care for earth [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]
A18243	[C] We should ban factory farming [/C] [A] [P] factory farming is a great way to get more food for everyone [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]
A18245	[C] We should end mandatory retirement [/C] [F] [P] mandatory retirement is harsh.  it pushes workers who might still be viable out of the workforce for no other reason than their age, often leaving them to struggle. [/P]	[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]
A18246	[C] We should subsidize journalism [/C] [F] [P] we should, if it's subsidised it could mean better journalism [/P]	[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]
A18248	[C] We should introduce compulsory voting [/C] [F] [P] elections are supposed to be won by the opinion of the people.  if only a select few people vote, then the result only reflects their opinions, not that of the whole population. [/P]	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1]
A18249	[C] We should ban algorithmic trading [/C] [F] [P] Algorithmic trading allows computers to buy and sell assets suddenly and in massive quantities, creating shifts in the market and making human trading difficult. [/P]	[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
A18253	[C] We should limit judicial activism [/C] [F] [P] judicial activism should be limited so that judgements are reached based on factual evidence only. allowing personal opinions to cloud the issue can result in mis-trials of justice. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A18256	[C] We should ban missionary work [/C] [F] [P] Missionary work forces the opinions of others onto individuals that didn't consent or want the religion. [/P]	[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]
A18258	[C] We should subsidize student loans [/C] [F] [P] Students are and will always be the backbone of the society. It's compulsory to support these growing students in becoming true, well educated citizens to support the economy. [/P]	[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A18259	[C] We should abolish safe spaces [/C] [F] [P] we should abolish safe spaces as policing these areas is costly and it is against human rights to stop freedom of movement into different areas. [/P]	[0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A18260	[C] We should ban factory farming [/C] [F] [P] Factory farming should be banned as it is an unhealthy and uncaring atmosphere in which to raise animals and doesn't result in a good quality product at the end. [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]
A18261	[C] We should subsidize student loans [/C] [F] [P] students that work hard to get a degree should not start out their journey into the real world, in debt [/P]	[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A18262	[C] We should subsidize journalism [/C] [F] [P] supporting journalism is obligatory in our democracy society and `free speech` should be defended and approved by all means. [/P]	[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A18264	[C] We should ban targeted killing [/C] [F] [P] TARGETED KILLING IS STILL MURDER EVEN IF IT IS SANCTIONED BY A COUNTRY'S GOVERNMENT [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A18265	[C] We should abolish zoos [/C] [F] [P] we should abolish zoos to prevent the cruel confinement of wild animals [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0]
A18266	[C] We should legalize prostitution [/C] [F] [P] When prostitution is illegal, prostitutes are defenseless, and are often harassed and abused. [/P]	[0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
A18267	[C] We should adopt libertarianism [/C] [F] [P] lower taxes and more freedom from big government would be the result if we adopted libertarianism. [/P]	[1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A18268	[C] We should subsidize embryonic stem cell research [/C] [A] [P] embryonic stem cell research requires the destruction of human embryos and so is considered unethical by many people [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A18270	[C] We should legalize prostitution [/C] [F] [P] Everyone has the right to bodily autonomy. If a person chooses to sell his or her body for sex, it should not be illegal. [/P]	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
A18275	[C] We should adopt atheism [/C] [F] [P] we should adopt atheism because for decades we have proven with science that religious explanations are incorrect [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
A18276	[C] We should abolish zoos [/C] [A] [P] zoos provide the only places for some endangered species to survive that they are essential and we should not abolish them we need to support them and their breeding programs. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A18278	[C] We should cancel pride parades [/C] [F] [P] pride parades have now grown to the point where they are increasingly difficult to police and the scale of the events now need to be looked at to ensure the safety of all participants. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A18279	[C] We should ban private military companies [/C] [F] [P] we should ban this because they cant be controlled and could turn against the government or people. they also might cause more problems then help solve them. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A18281	[C] We should abolish intellectual property rights [/C] [F] [P] Intellectual property rights slows down the speed with which people have access to technology, goods and ideas that could transfrom their lives so should be abolished. [/P]	[1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A18283	[C] We should oppose collectivism [/C] [F] [P] collectivism and the impingement of the the government results in people blaming others for their problems rather than looking for solutions themselves [/P]	[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
A18284	[C] We should legalize cannabis [/C] [F] [P] for people undergoing chemotherapy, cannabis can be extremely helpful in regaining appetite for food [/P]	[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A18285	[C] We should abolish intellectual property rights [/C] [A] [P] somebody was working hard to make something and then should be rewarded for it. that`s what intellectual property rights all about. [/P]	[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A18286	[C] We should abolish the right to keep and bear arms [/C] [A] [P] it is a fundamental right of american citizens to keep and bear arms and to remove that right would simply drive arms trading underground. [/P]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A18287	[C] We should legalize organ trade [/C] [F] [P] organs are expensive, and a legal trade can allow for someone in desperate need to get an organ without money or wait times. [/P]	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A18290	[C] We should ban the use of child actors [/C] [F] [P] Child actors are forced to grow up way too fast, they are thrown into a world of drugs and sex at an early age.   Kids should be away from all that until Hollywood is safe for them. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A18291	[C] We should adopt gender-neutral language [/C] [F] [P] gender-neutral language should be adopted so that society can progress and advance. does it really matter if you are a man or woman anymore? it shouldn't. [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]
A18292	[C] We should fight for the abolition of nuclear weapons [/C] [F] [P] we should fight for the abolition of nuclear weapons or else the entire world will destroy itself. [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]
A18293	[C] We should cancel pride parades [/C] [F] [P] they are a waste of public resources.  policing these events costs a lot of money and to what end? [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]
A18296	[C] We should abolish the right to keep and bear arms [/C] [A] [P] people should be able to keep weapons as a form self defence to defend their property and themselves [/P]	[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A18297	[C] We should adopt an austerity regime [/C] [A] [P] absolutely not.  the great president donald trump is turning the country around and saving us from the financial disaster that the last eight years were leading the united states towards. [/P]	[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A18298	[C] We should legalize cannabis [/C] [F] [P] legalizing cannabis will make it easier for those who need it for medical reasons to acquire it. [/P]	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A18299	[C] We should ban cosmetic surgery [/C] [F] [P] banning cosmetic surgery would take the pressure off people to look a certain way that media and society dictates. [/P]	[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0]
A18301	[C] We should adopt gender-neutral language [/C] [F] [P] gender neutral language will allow both genders to be included and liberated to succeed as much as possible.  removing gender benefits all and reduces discrimination and suppression. [/P]	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]
A18305	[C] We should legalize cannabis [/C] [A] [P] legalising cannabis could normalise it and encourage more children to partake [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
A18308	[C] We should abolish the three-strikes laws [/C] [F] [P] minorities are more likely to be prosecuted and therefore have prior offences so this is unfairly applied [/P]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]
A18311	[C] We should abandon the use of school uniform [/C] [A] [P] school uniforms keep all kids equal while at school learning and that is a great thing so school uniforms should remain. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A18313	[C] We should subsidize journalism [/C] [A] [P] State subsidies for journalism will make journals financially dependent on the government, which will allow the government to influence what news gets reported and how the reporting is done. [/P]	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
A18314	[C] We should limit executive compensation [/C] [F] [P] executive compensation too often fails to deliver and as such causes working issues, therefore it should not only be limited but stopped completely. [/P]	[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A18316	[C] We should ban cosmetic surgery for minors [/C] [F] [P] cosmetic surgery is dangerous for all ages but especially so for minors therefore it should be banned for their age. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]
A18318	[C] We should adopt an austerity regime [/C] [A] [P] We should not adopt an austerity regime because this move hurt people that are living on their pensions and people pay more taxes and this hurt a lot of people [/P]	[0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A18321	[C] We should abolish the three-strikes laws [/C] [F] [P] Three strikes laws lead to prison over-population since more offenders are put away for a longer time. This leads to worse prison conditions and more violence in prisons. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A18322	[C] We should ban the Church of Scientology [/C] [F] [P] Scientology is not a true religion it is a sect or a cult which brainwashes it's followers and makes money from them. [/P]	[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A18323	[C] We should adopt atheism [/C] [F] [P] We should adopt atheism as then there would be no arguments about religion which seems to be the cause of most wars and disagreements in society. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
A18324	[C] We should legalize organ trade [/C] [A] [P] people would sell organs because to them money is more important than health, putting them at risk. [/P]	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A18325	[C] We should ban cosmetic surgery for minors [/C] [A] [P] a person should be allowed to choose what happens to their bodies [/P]	[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A18326	[C] We should abandon the use of school uniform [/C] [F] [P] school uniforms limit the ability to express one's self. [/P]	[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A18327	[C] We should abolish the right to keep and bear arms [/C] [F] [P] gun ownership hurts more people than it helps. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]
A18328	[C] We should subsidize journalism [/C] [F] [P] keeping journalist in work helps the nation keep up with the news [/P]	[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A18331	[C] We should end the use of economic sanctions [/C] [A] [P] its the only way to send a hard message [/P]	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A18332	[C] We should ban targeted killing [/C] [F] [P] targeted killings need to stop because the bad guys need to be caught and brought to trial if possible [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]
A18334	[C] We should fight for the abolition of nuclear weapons [/C] [A] [P] The risk of nuclear war has made great powers more likely to turn to negotiation and cooperation to settle disputes, and abolishing nuclear weapons would make war less costly and more likely. [/P]	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
