Argument ID	Text	Labels
A12352	Three strikes laws are unnecessary because states already have ways of punishing recidivism more harshly. so We should abolish the three-strikes laws	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12353	space exploration doesn't have any immediate benefits for the general public but We should subsidize space exploration	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12355	we should subsidize wikipedia because wikipedia helps people to learn about any and everything they want to learn about. so We should subsidize Wikipedia	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12356	all schools should adopt a zero-tolerance policy as kids need to know they can not act inappropriately at any given moment when in school. so We should adopt a zero-tolerance policy in schools	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]
A12357	a multiparty system blurs the citizenship of a vision and model of country. we should not adopt a multiparty system because it would waste valuable time to agree but We should adopt a multi-party system	[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A12358	If capital punishment is unfairly applied we should focus on fixing that, not abolishing it entirely. but We should abolish capital punishment	[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A12360	we should not ban cosmetic surgery because it could help a disfigured person regain confidence. but We should ban cosmetic surgery	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
A12361	tax payers shouldn't have to pay for other people to have an education when they dint get the same chances. but We should subsidize student loans	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12362	in the interest of world peace we should adopt atheism and would then avoid religious wars so We should adopt atheism	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A12364	Too much drugs depend on the availability of cannabis. legalizing it will make development of these drugs quicker so We should legalize cannabis	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12365	we should not subsidize journalism because it is a poor use of public money when things like healthcare and education are short of funding but We should subsidize journalism	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A12368	We should not adopt libertarianism because people's lives are better when they know they have a social safety net to fall back on, and that they won't starve if they lose their job. but We should adopt libertarianism	[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12369	subsidizing journalism would bring more accurate reporting because it would allow for the hiring of more qualified reporters. so We should subsidize journalism	[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
A12372	gun violence is out of control and the only solution is to take away guns so We should abolish the right to keep and bear arms	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12374	the right to keep and bear arms is one of the tenets of our country but We should abolish the right to keep and bear arms	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12375	missionary work is risky to participate in. so We should ban missionary work	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12376	Whale meat has high levels of mercury and is unhealthy as part of a diet. so We should ban whaling	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A12377	zero tolerance sets a clear and specific guideline for all to adhere to so We should adopt a zero-tolerance policy in schools	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A12379	"a three-strikes system does not allow for people to be treated fairly as individuals and instead is used as a ""one-size-fits-all"" control method for minority populations. so We should abolish the three-strikes laws"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]
A12381	it could become partial to whoever pays but We should subsidize journalism	[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A12383	targeted killing may help avoiding terrorists attacks and is a very useful thing but We should ban targeted killing	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12385	Three strikes laws reduce the power of judges and discretion in the court room, making judgments shallower. so We should abolish the three-strikes laws	[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1]
A12386	economic sanctions can help force countries to provide better treatment for the common people of that country. but We should end the use of economic sanctions	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A12387	the three strike law prohibits reform of offenders. so We should abolish the three-strikes laws	[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]
A12389	embryonic stem cell research  can lead to new cures for diseases. so We should subsidize embryonic stem cell research	[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12390	Space travel has health dangers. Astronauts and space tourists face risks from radiation, which can cause illness and injure organs. but We should subsidize space exploration	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12392	economic sanctions can help control financial situations but We should end the use of economic sanctions	[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12393	libertarianism would be a huge mistake, especially for the poor in our nation. but We should adopt libertarianism	[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12396	prayer is a personal choice. enforcing school prayer may expose students to ideas they are not comfortable with. so We should prohibit school prayer	[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12397	Three strikes laws destroy families by taking away parents and children for the rest of their lives with no chance of parole. so We should abolish the three-strikes laws	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A12398	economic sanctions do help western countries to  avoid the spread of terrorism. but We should end the use of economic sanctions	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A12400	the countries regular citizens are the ones who are hurt the most by sanctions. so We should end the use of economic sanctions	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A12401	we should not ban missionary work because if people want to help out others that is their business and no one elses but We should ban missionary work	[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12403	we should ban the church of scientology as many ex-members report manipulation and bullying and it has been reported to be a cult which has seperated families. so We should ban the Church of Scientology	[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12404	telemarketing is a job for some and banning it would take jobs away. but We should ban telemarketing	[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12405	we should subsidize space exploration because someday we may have to leave earth behind once we deplete all our resources or because of a nuclear war. so We should subsidize space exploration	[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12407	compulsory voting ensures that our leaders reflect the will of all people, not just those who were able/motivated enough to make it to the polls. so We should introduce compulsory voting	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A12408	if parents agree for their kids to do acting, i can`t see any problem with it. but We should ban the use of child actors	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
A12412	there is nothing that can come from space research that will help the country so why waste so much money? but We should subsidize space exploration	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]
A12413	the school uniform generates in the student respect and adherence to the rules. eliminating the use of school uniform goes against the establishment of routine and responsibility towards the institution but We should abandon the use of school uniform	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]
A12416	minors should not be allowed to have an elective cosmetic surgery.  their bodies are still growing and changing and should be allowed to mature before going under the knife. so We should ban cosmetic surgery for minors	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
A12417	algirithmic trading reduces the possibilty of error and just furthers profit for finance companies but We should ban algorithmic trading	[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12418	pride parades can cause increased tensions which requires more police protection.  this can also cause fighting to break out. so We should cancel pride parades	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12419	this is absolutely something we should ban because children shouldn't be encouraged to be dissatisfied with their bodies so We should ban cosmetic surgery for minors	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
A12420	working together for a greater good favouring the less well off and giving freedom of choice can only benefit society as a whole. so We should adopt libertarianism	[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A12423	prayer in school should be prohibited because it violates the separation of prayer and state so We should prohibit school prayer	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A12425	autonomous cars leave both passengers and pedestrians vulnerable to malicious hacking which could cause wide scale destruction. so We should stop the development of autonomous cars	[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12426	we should end the use of economic sanctions because it causes more conflict. so We should end the use of economic sanctions	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12427	school prayer encourages children to be open minded and learn about other cultures and religions but We should prohibit school prayer	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A12428	uniforms allow students to look the same and not have to follow the fashion while at school but We should abandon the use of school uniform	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A12430	Adopting atheism takes away the freedom of worship that people are promised in this country. but We should adopt atheism	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12433	pride parades allow marginalized groups to have a space in order to gather and celebrate and boost their self-esteem. but We should cancel pride parades	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]
A12435	very often prostitutes are the most vulnerable in society and have drug and alcohol problems. they need to be properly protected. so We should legalize prostitution	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A12437	if an individual has created any property it is his to determine it's use but We should abolish intellectual property rights	[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A12438	legal organ trade would help prevent wait lists so We should legalize organ trade	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A12439	The true purposes of telemarketing are to pressure feeble-minded people into buying things they don't really want, and to make it easier to get away with fraud so We should ban telemarketing	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1]
A12440	legalising prostitution can only be beneficial to the sex workers and their clients from a safety and health point of view. so We should legalize prostitution	[0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12441	more voters would boost voter turnout. so We should introduce compulsory voting	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A12442	if a person wants to continue working, that is their right.  they should not be forced to stop based on some arbitrary rule made up by someone. so We should end mandatory retirement	[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12444	being a citizen of your country requires you to have at least some duty to the nation. so We should introduce compulsory voting	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
A12446	legalizing prostitution could allow for regulations that make prostitutes and the people that use their services safer and healthier. so We should legalize prostitution	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12450	Citizens should be allowed to defend themselves with lethal force in a life-or-death situation because the police are typically slow to respond to such situations. but We should abolish the right to keep and bear arms	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12453	child actors are necessary and children can learn how to work even from an early age but We should ban the use of child actors	[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
A12454	companies should be able to pay as much as they like as long as it's above minimum wahe but We should limit executive compensation	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12455	student loans should be subsidized as this allows those from marginalized or poorer sections of society to access good education so We should subsidize student loans	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12458	legalizing prostitution can many women as well as children vulnerable to the dangerous and immoral legal acceptance of prostitution. but We should legalize prostitution	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]
A12459	cosmetic surgery makes people feel self-conscious about themselves, providing false imagery of natural beauty so We should ban cosmetic surgery	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
A12461	people should receive benefits for achieving higher goals and executives should also receive those compensations. but We should limit executive compensation	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12462	zoos maintain animals in unnatural, cramped conditions - they are exploited for the benefit of a paying public, with little concern about their happiness of welfare. so We should abolish zoos	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
A12464	since intellectual property is such covers such a broad spectrum, it is difficult to prove that rights have been infringed leading to lengthy legal cases and should, therefore be abolished. so We should abolish intellectual property rights	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12467	it would make people who are gender challenged feel better. so We should adopt gender-neutral language	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12468	everyone should have the right to keep and bear arms for protection but We should abolish the right to keep and bear arms	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12469	embryonic stem cell research is an advanced medicine progress that should not be stopped so We should subsidize embryonic stem cell research	[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12470	human cloning can provide a way for science to overcome negative qualities in humans, such as birth defects, so overall it is a positive technology that should be allowed to flourish. but We should ban human cloning	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12474	tywo party systems no longer reflect the growing diversity of political views, only a multi party system can do this. so We should adopt a multi-party system	[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A12475	scientology is just a business that is trying to scam people out of money. so We should ban the Church of Scientology	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]
A12476	killing someone is never okay even if they are a killer. so We should abolish capital punishment	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]
A12478	we should  fund journalism to serve the public interest. so We should subsidize journalism	[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12479	without intellection property rights there is no incentive to research and develop new products but We should abolish intellectual property rights	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12481	telemarketing can harm vulnerable people who are less able to say no. so We should ban telemarketing	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A12482	targeted killing is often the only way to get to the enemy. but We should ban targeted killing	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12485	whaling is an important cultural tradition in countries such as japan; therefore we should allow it to continue. but We should ban whaling	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A12486	targeted killing can be misused by a despotic regime; it should be banned. so We should ban targeted killing	[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12488	subsidizing wikipedia will lead to bias in the contents. content creators and moderators will be afraid to criticize the people who contribute money to wikipedia but We should subsidize Wikipedia	[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]
A12489	factory farming is needed in order to feed our ever increasing population. but We should ban factory farming	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12490	the right to keep and bear arms should be abolished because countries with strict gun control are far safer because they have far fewer incidents of violent gun crime so We should abolish the right to keep and bear arms	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A12492	fast food shouldn't be banned because it helps people save times but We should ban fast food	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12493	sex selection should not be legalized as it is unethical but We should legalize sex selection	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]
A12495	missionaries try to force their religion or ideas on people that are already happy the way they are. so We should ban missionary work	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]
A12498	space exploration has the ability to solve the problem of limited materials on earth so We should subsidize space exploration	[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
A12499	The government must use least restrictive means to avoid encroaching on people's freedoms. As such they should educate and regulate cosmetic surgery for minors instead of banning it. but We should ban cosmetic surgery for minors	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12500	compulsory voting will eliminate voter suppression which is a big problem in this country so We should introduce compulsory voting	[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A13001	adopting libertarianism would eliminate many social programs, reducing access t food and health care to those in need but We should adopt libertarianism	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A13002	legalizing the organ trade would lead to people forcing or coercing other into giving their organs. this would increase death and suffering. but We should legalize organ trade	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A13004	we should not ban the church of scientology because in this country everyone has the right to freely practice whatever religion they  want. but We should ban the Church of Scientology	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A13006	olympic games gives the world a chance to see the talent of many athletes from around the world but We should abolish the Olympic Games	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A13007	we should abolish intellectual property rights because we never can truly know that someone came up with something. so We should abolish intellectual property rights	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A13009	subsidizing space exploration takes money away from more important issues. but We should subsidize space exploration	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A13010	missionary work puts people in intrusive positions against those who have inhabited the same land and have had the same customs for centuries. so We should ban missionary work	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]
A13012	algorithmic trading allows for more timely, accurate, and efficient trading. but We should ban algorithmic trading	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A13013	capital punishment might be the only way to fairly punish a criminal for an exceedingly awful crime. but We should abolish capital punishment	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A13015	the value of a group should not be deemed more important just because of the amount of people. it does not increase their value. so We should oppose collectivism	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A13016	We should not adopt atheism as government should not be able to dictate people's religious freedom. but We should adopt atheism	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A13017	As people continue to have children later and later, mandatory retirement prevents people from being able to provide for their family and dependents. so We should end mandatory retirement	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A13018	we should not stop the development of autonomous cars because it will help the people more easily on driving and will provide more safety. but We should stop the development of autonomous cars	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A13019	some species are endangered and threatened by poaching. zoos are a place were we can guarantee their safety and survival. but We should abolish zoos	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A13020	safe spaces prevent people from challenging ideas different than their own. so We should abolish safe spaces	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A14001	banning this is a slippery slope to all sorts of objectively unhealthy food on the market but We should ban fast food	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A14002	Fallout from nuclear weapons gets carried across the world by the wind, we must abolish nuclear weapons so that conflicts between individual states don't cause nuclear damage in neighboring states. so We should fight for the abolition of nuclear weapons	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A14006	factory farming is an efficient way to grow mass amounts of food for the food supply chain. it pushes innovation and makes farming more efficient and safer outcomes for the food supply. but We should ban factory farming	[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A14007	we should not subsidize embryonic stem cell research as that is done by private companies and they can raiser their own money. but We should subsidize embryonic stem cell research	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A14009	we have a tremendous amount of highly intelligent /students who could not go to college without subsidizes. these students could find cures to fatal illnesses and should be subsidized to benefit all of society. so We should subsidize student loans	[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A14011	an austerity regime would be good for the economy so We should adopt an austerity regime	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A14012	sex selection is unnatural and will have long term negative consequences on society. we will become overpopulated with male children and females will become targets of sexual crimes. but We should legalize sex selection	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A14013	the abused have the right to have spaces where they can have tolerance and not suffer abuse but We should abolish safe spaces	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A14014	economic sanctions hurt the poor, working class and has little affect on the ruling party. so We should end the use of economic sanctions	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A14016	missionary work allows people in developing countries access to new ways of thinking and possibilities for how they live their life. but We should ban missionary work	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A14017	intellectual property rights are expensive to maintain and hold back the spread of new ideas so We should abolish intellectual property rights	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A14019	stop the development of autonomous cars because it can cause accidents due to the laws in different countries being different so We should stop the development of autonomous cars	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
A14020	school uniforms are a way of stifling the creativity and individuality of students. so We should abandon the use of school uniform	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A15002	fast food is the cause of the ever increasing chronic conditions and obesity in our nation. so We should ban fast food	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A15004	safe spaces are a place where minorities of any sort are safe to be who they are and are safe from discrimination, negative comments and harassment and in today's intolerant society are much needed. but We should abolish safe spaces	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]
A15005	people should be encouraged to individuals so We should oppose collectivism	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
A15009	the right to bear arms had and will only lead to people killing innocent people. so We should abolish the right to keep and bear arms	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A15010	private military companies have no governmental controls and can do more harm then good. so We should ban private military companies	[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A15012	There is no certainty that the process will be a success, and couples may end up wasting time and money. but We should legalize sex selection	[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A15013	Capital punishment can be replaced by more ethical but equally punishing alternatives, like life without parole. so We should abolish capital punishment	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A15014	telemarketing is very economical and it provides an easy way for companies to offer their products and services to people.  telemarketers are merely asking whether someone wants something or not. but We should ban telemarketing	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
